Paper	Area	Lat domain	LAT	LONG	Water depth	Stations/Facies	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	Total	Molluscs	Symbiont bearing colonial corals	RCA	Foraminifera	Halimeda	Echinoderms	Sessile benthic filter feeders (Non symbiont bearing corals+Sponges+Bryozoans+Serpulids+Crinoids+Barnacles+Brachiopods)	Mobile Arthropoda (Ostracod+Artropods+Decapods)	Bioclasts 	Non Skelatel	
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	HSB2S-8	32.5	35	3.5	16	10	1.5	1	0	0	0	99.5	32.6633165829146	35.1758793969849	3.51758793969849	16.0804020100503	10.0502512562814	1.50753768844221	1.00502512562814	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	HSB2S-9	20.6	34.4	4.8	27.2	8.6	1.6	1.6	0	0.2	0	99	20.8080808080808	34.7474747474747	4.84848484848485	27.4747474747475	8.68686868686869	1.61616161616162	1.61616161616162	0	0.202020202020202	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	HSB2S-10	24	36	4	21.6	8.4	4	1	0	0	0	99	24.2424242424242	36.3636363636364	4.04040404040404	21.8181818181818	8.48484848484848	4.04040404040404	1.01010101010101	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	S2-3 8m	12.1	66.7	7.3	5.7	1.9	1.3	2.9	0	2.1	0	100	12.1	66.7	7.3	5.7	1.9	1.3	2.9	0	2.1	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	S2-3 5m	15.5	55.2	4.4	15.5	3	1.9	3.1	0	0.7	0	99.3	15.6092648539778	55.5891238670695	4.43101711983887	15.6092648539778	3.02114803625378	1.91339375629406	3.12185297079557	0	0.704934541792548	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	S2-3 3m	20	58.3	4.3	5	1.2	2.3	4.4	0	3.5	0	99	20.2020202020202	58.8888888888889	4.34343434343434	5.05050505050505	1.21212121212121	2.32323232323232	4.44444444444444	0	3.53535353535354	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS1	15.25	49.35	11.45	6.65	6.65	1.05	8.65	0	0	0	99.05	15.3962645128723	49.8233215547703	11.5598182735992	6.71378091872792	6.71378091872792	1.06007067137809	8.73296314992428	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS2	18	43.75	9.5	8.55	9.5	2.85	6.65	0	0.25	0	99.05	18.1726400807673	44.1696113074205	9.59111559818274	8.63200403836446	9.59111559818274	2.87733467945482	6.71378091872792	0	0.252397778899546	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS3	20.4	19.65	14.3	15.25	9.5	7.6	9.5	0	0	0	96.2	21.2058212058212	20.4261954261954	14.8648648648649	15.8523908523909	9.87525987525988	7.9002079002079	9.87525987525988	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS4	4.8	87.1	6.2	0.8	0.4	0.3	0.4	0	0	0	100	4.8	87.1	6.2	0.8	0.4	0.3	0.4	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS5	26.5	24.4	7	12.2	24	2.4	3.5	0	0	0	100	26.5	24.4	7	12.2	24	2.4	3.5	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS6	18.5	34.6	7.2	18	13.9	2	4.5	0	0	0	98.7	18.7436676798379	35.0557244174265	7.29483282674772	18.2370820668693	14.0830800405268	2.02634245187437	4.55927051671733	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	5.0	SS7	16	17	6.4	21.2	31.2	6.4	1.8	0	0	0	100	16	17	6.4	21.2	31.2	6.4	1.8	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	WSUM2	16.4	69	2.8	7.2	0	2.6	1.4	0	0.2	0	99.6	16.4658634538153	69.2771084337349	2.81124497991968	7.2289156626506	0	2.61044176706827	1.40562248995984	0	0.200803212851406	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL1	4.2	79	3.6	9.4	0.8	1.8	0	0	1	0	99.8	4.20841683366734	79.1583166332665	3.60721442885772	9.4188376753507	0.801603206412826	1.80360721442886	0	0	1.00200400801603	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL2	6.2	54.6	7.3	19.6	6.7	3.5	1.4	0	0	0	99.3	6.24370594159114	54.9848942598187	7.35146022155086	19.7381671701913	6.7472306143001	3.52467270896274	1.4098690835851	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL3	4.9	45.8	9.1	31	0.9	2.8	2.7	0	2.8	0	100	4.9	45.8	9.1	31	0.9	2.8	2.7	0	2.8	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL4	6.5	71.5	3.6	13	2.1	0.3	1.6	0	1.4	0	100	6.5	71.5	3.6	13	2.1	0.3	1.6	0	1.4	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL5	13	36	12.2	32.4	1	2.4	0.8	0	1.4	0	99.2	13.1048387096774	36.2903225806452	12.2983870967742	32.6612903225806	1.00806451612903	2.41935483870968	0.806451612903226	0	1.41129032258065	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL7	17.6	19	8.2	26.8	4	5.6	0.8	0	0	0	82	21.4634146341463	23.1707317073171	10	32.6829268292683	4.87804878048781	6.82926829268293	0.975609756097561	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL9	22	31	4.8	25.6	9.8	4.8	0	0	0	0	98	22.4489795918367	31.6326530612245	4.89795918367347	26.1224489795918	10	4.89795918367347	0	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL11	7.6	14.9	9.5	32.6	9.55	9.5	0	0	9.5	0	93.15	8.15888352120236	15.9957058507783	10.198604401503	34.9973161567364	10.252281266774	10.198604401503	0	0	10.198604401503	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL13	24	5.4	3	30.4	22.4	3.8	0	0	6.4	0	95.4	25.1572327044025	5.66037735849057	3.14465408805031	31.8658280922432	23.4800838574423	3.9832285115304	0	0	6.70859538784067	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL15	12	1	4.5	26.3	49.9	3.6	0.9	0	1.8	0	100	12	1	4.5	26.3	49.9	3.6	0.9	0	1.8	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL16	7.2	4.5	1.4	32.4	50.3	1.3	0.7	0	0	0	97.8	7.36196319018405	4.60122699386503	1.43149284253579	33.1288343558282	51.4314928425358	1.32924335378323	0.715746421267894	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL17	10.5	9.25	3.6	28	41.75	0.45	0.55	0	2.25	0	96.35	10.8977685521536	9.6004151530877	3.73637778930981	29.0607161390763	43.3316035288012	0.467047223663726	0.570835495588999	0	2.33523611831863	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL18	17	10	8.2	34.2	24	3.2	0.8	0	0	0	97.4	17.4537987679671	10.2669404517454	8.41889117043121	35.1129363449692	24.6406570841889	3.28542094455852	0.82135523613963	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL19	16.75	44	7.6	27.5	0.1	1.9	0.95	0	0.05	0	98.85	16.944865958523	44.5118866970157	7.68841679312089	27.8199291856348	0.101163378856854	1.92210419828022	0.961052099140111	0	0.050581689428427	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL20	20.75	34.5	9.5	21.85	4.75	5.8	0.95	0	1.9	0	100	20.75	34.5	9.5	21.85	4.75	5.8	0.95	0	1.9	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	8.0	KAL21	6	39.5	29.4	16.96	2.26	2.94	1.96	0	0	0	99.02	6.05938194304181	39.8909311250252	29.6909715209049	17.1278529589982	2.28236719854575	2.96909715209049	1.97939810139366	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	WHB1-2	27.3	40.5	7.2	6.4	4.5	4.6	9.2	0	0.3	0	100	27.3	40.5	7.2	6.4	4.5	4.6	9.2	0	0.3	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL41	22	62.8	4.4	1.8	0	0.2	0	0	8	0	99.2	22.1774193548387	63.3064516129032	4.43548387096774	1.81451612903226	0	0.201612903225806	0	0	8.06451612903226	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL40	31.75	5.65	3.8	33.75	0.15	19.15	0	0	0.95	0	95.2	33.3508403361345	5.93487394957983	3.99159663865546	35.4516806722689	0.157563025210084	20.1155462184874	0	0	0.997899159663866	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL38	35.5	5.6	10.5	23.9	4.1	15.2	3.5	0	0	0	98.3	36.1139369277721	5.69684638860631	10.6815869786368	24.3133265513733	4.17090539165819	15.4628687690743	3.56052899287894	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL37	49	14.55	2.75	19.35	4.5	3.75	1.45	0	3.2	0	98.55	49.7209538305429	14.7640791476408	2.79046169457128	19.634703196347	4.5662100456621	3.80517503805175	1.47133434804668	0	3.24708269913749	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL36	0.7	0	0	0	0	0	0.35	0	0	0	1.05	66.6666666666667	0	0	0	0	0	33.3333333333333	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL35	1.8	0.6	0	0	0	0	0.65	0	0	0	3.05	59.016393442623	19.672131147541	0	0	0	0	21.3114754098361	0	0	0	100
Modern fringing reef carbonates from equatorial SE Asia An integrated environmental sediment and satellite characterisation study Madden 2013	Tukang Besi Archipelago. Sulawesi. Indonesia	Tropic	-5.500	123.700	3.0	KAL34	4.5	4.5	2.25	4.5	1.35	3.6	0.9	0	0.9	0	22.5	20	20	10	20	6	16	4	0	4	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.5	MPG 11C	21	45.4	0	2.5	2.5	5.6	0	0	13.9	1.9	92.8	22.6293103448276	48.9224137931035	0	2.69396551724138	2.69396551724138	6.03448275862069	0	0	14.9784482758621	2.04741379310345	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.3	MPG 11E	25.6	48.2	1.5	2.1	6.6	4.2	0	0	2.1	0	90.3	28.3499446290144	53.3776301218162	1.66112956810631	2.32558139534884	7.30897009966777	4.65116279069768	0	0	2.32558139534884	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	1.2	MPG 11I	35.6	22.2	0	3.4	8.5	4.8	0	0	7.6	3.2	85.3	41.7350527549824	26.0257913247362	0	3.98593200468933	9.96483001172333	5.62719812426729	0	0	8.90973036342321	3.75146541617819	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.7	MPG 11K	22.3	34.1	1.8	3.4	6	4.5	0	0	6.6	0	78.7	28.3354510800508	43.3290978398984	2.28716645489199	4.32020330368488	7.62388818297332	5.71791613722999	0	0	8.38627700127065	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.5	MPG 11O	21.6	42.9	3.8	4.1	5.4	3.2	0	0	11.4	2.9	95.3	22.6652675760756	45.0157397691501	3.98740818467996	4.30220356768101	5.66631689401889	3.35781741867786	0	0	11.9622245540399	3.04302203567681	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	1.6	MPG 12A	11.9	52.5	10.5	7.6	1.3	5.7	0	0	1.9	4	95.4	12.4737945492662	55.0314465408805	11.0062893081761	7.9664570230608	1.36268343815514	5.9748427672956	0	0	1.9916142557652	4.19287211740042	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.5	MPG 12F	25.4	49.7	0	5.3	0	6.4	0	0	0.9	0	87.7	28.9623717217788	56.6704675028506	0	6.04332953249715	0	7.2976054732041	0	0	1.02622576966933	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.7	MPG 12K	18.4	34.9	2.1	3.2	3.9	3	0	0	3.4	0	68.9	26.7053701015965	50.6531204644412	3.04789550072569	4.644412191582	5.66037735849057	4.35413642960813	0	0	4.93468795355588	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.4	MPG 12M	22.6	45	1	0.7	2.2	3	0	0	0	0	74.5	30.3355704697987	60.4026845637584	1.34228187919463	0.939597315436242	2.95302013422819	4.02684563758389	0	0	0	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.4	MPG 12O	25.5	38	1.5	4	1.2	4.7	0	0	0	0	74.9	34.045393858478	50.7343124165554	2.00267022696929	5.34045393858478	1.60213618157543	6.27503337783712	0	0	0	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	2.0	MPG 14C	17.7	29.6	6.8	6.6	0	5.1	0	0	5.3	4.8	75.9	23.3201581027668	38.9986824769433	8.95915678524374	8.69565217391304	0	6.71936758893281	0	0	6.9828722002635	6.32411067193676	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	3.0	MPG 14E	17.2	33.2	9.3	8	0	8	0	0	4	0	79.7	21.5809284818068	41.6562107904642	11.6687578419072	10.0376411543287	0	10.0376411543287	0	0	5.01882057716437	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.5	MPG 21F	27.2	52.4	3.4	5.3	2.2	3.1	0	0	0	0	93.6	29.0598290598291	55.982905982906	3.63247863247863	5.66239316239316	2.35042735042735	3.31196581196581	0	0	0	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.3	MPG 21G	22.8	58.3	3.5	7.9	0.3	2.2	0	0	0	0	95	24	61.3684210526316	3.68421052631579	8.31578947368421	0.315789473684211	2.31578947368421	0	0	0	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.4	MPG 21H	27.6	55.2	2.6	4.2	3.6	4.2	0	0	0	0	97.4	28.3367556468172	56.6735112936345	2.6694045174538	4.31211498973306	3.69609856262834	4.31211498973306	0	0	0	0	100
Modern equatorial carbonates from Kepulauan Seribu Indonesia Facies isotope geochemistry and microplastic as a sedimentary component Utami 2021	Indonesia	Tropic	-5.700	106.600	0.5	MPG 21P	26.7	50.4	2.7	1.8	6	2.4	0	0	0	0	90	29.6666666666667	56	3	2	6.66666666666667	2.66666666666667	0	0	0	0	100
